case_id,seed,split,split_ordinal,generator_condition,split_schema_version
synthetic3d-108158,108158,validation,319,primary,1.0
synthetic3d-108016,108016,validation,320,primary,1.0
synthetic3d-107335,107335,validation,321,primary,1.0
synthetic3d-106683,106683,validation,322,primary,1.0
synthetic3d-106301,106301,validation,323,primary,1.0
synthetic3d-106239,106239,validation,324,primary,1.0
synthetic3d-102013,102013,validation,325,primary,1.0
synthetic3d-104527,104527,validation,326,primary,1.0
synthetic3d-102794,102794,validation,327,primary,1.0
synthetic3d-100059,100059,validation,328,primary,1.0
synthetic3d-108584,108584,validation,329,primary,1.0
synthetic3d-108999,108999,validation,330,primary,1.0
synthetic3d-101625,101625,validation,331,primary,1.0
synthetic3d-107304,107304,validation,332,primary,1.0
synthetic3d-105259,105259,validation,333,primary,1.0
synthetic3d-105875,105875,validation,334,primary,1.0
synthetic3d-104269,104269,validation,335,primary,1.0
synthetic3d-105364,105364,validation,336,primary,1.0
synthetic3d-102654,102654,validation,337,primary,1.0
synthetic3d-102439,102439,validation,338,primary,1.0
synthetic3d-104195,104195,validation,339,primary,1.0
synthetic3d-102397,102397,validation,340,primary,1.0
synthetic3d-100660,100660,validation,341,primary,1.0
synthetic3d-108765,108765,validation,342,primary,1.0
synthetic3d-100416,100416,validation,343,primary,1.0
synthetic3d-101882,101882,validation,344,primary,1.0
synthetic3d-105317,105317,validation,345,primary,1.0
synthetic3d-102796,102796,validation,346,primary,1.0
synthetic3d-100691,100691,validation,347,primary,1.0
synthetic3d-103588,103588,validation,348,primary,1.0
synthetic3d-102680,102680,validation,349,primary,1.0
synthetic3d-107083,107083,validation,350,primary,1.0
synthetic3d-104615,104615,validation,351,primary,1.0
synthetic3d-104865,104865,validation,352,primary,1.0
synthetic3d-107390,107390,validation,353,primary,1.0
synthetic3d-107184,107184,validation,354,primary,1.0
synthetic3d-107497,107497,validation,355,primary,1.0
synthetic3d-106873,106873,validation,356,primary,1.0
synthetic3d-106635,106635,validation,357,primary,1.0
synthetic3d-103616,103616,validation,358,primary,1.0
synthetic3d-107686,107686,validation,359,primary,1.0
synthetic3d-101112,101112,validation,360,primary,1.0
synthetic3d-103546,103546,validation,361,primary,1.0
synthetic3d-107790,107790,validation,362,primary,1.0
synthetic3d-106370,106370,validation,363,primary,1.0
synthetic3d-100679,100679,validation,364,primary,1.0
synthetic3d-100758,100758,validation,365,primary,1.0
synthetic3d-102207,102207,validation,366,primary,1.0
synthetic3d-107187,107187,validation,367,primary,1.0
synthetic3d-100379,100379,validation,368,primary,1.0
synthetic3d-105422,105422,validation,369,primary,1.0
synthetic3d-106316,106316,validation,370,primary,1.0
synthetic3d-104284,104284,validation,371,primary,1.0
synthetic3d-108569,108569,validation,372,primary,1.0
synthetic3d-102265,102265,validation,373,primary,1.0
synthetic3d-105958,105958,validation,374,primary,1.0
synthetic3d-105909,105909,validation,375,primary,1.0
synthetic3d-105315,105315,validation,376,primary,1.0
synthetic3d-105827,105827,validation,377,primary,1.0
synthetic3d-102792,102792,validation,378,primary,1.0
synthetic3d-103382,103382,validation,379,primary,1.0
synthetic3d-103777,103777,validation,380,primary,1.0
synthetic3d-107167,107167,validation,381,primary,1.0
synthetic3d-100361,100361,validation,382,primary,1.0
synthetic3d-101402,101402,validation,383,primary,1.0
synthetic3d-105021,105021,validation,384,primary,1.0
synthetic3d-104413,104413,validation,385,primary,1.0
synthetic3d-106655,106655,validation,386,primary,1.0
synthetic3d-102474,102474,validation,387,primary,1.0
synthetic3d-105608,105608,validation,388,primary,1.0
synthetic3d-100052,100052,validation,389,primary,1.0
synthetic3d-106111,106111,validation,390,primary,1.0
synthetic3d-100756,100756,validation,391,primary,1.0
synthetic3d-108279,108279,validation,392,primary,1.0
synthetic3d-104833,104833,validation,393,primary,1.0
synthetic3d-103114,103114,validation,394,primary,1.0
synthetic3d-100593,100593,validation,395,primary,1.0
synthetic3d-104005,104005,validation,396,primary,1.0
synthetic3d-106555,106555,validation,397,primary,1.0
synthetic3d-104185,104185,validation,398,primary,1.0
synthetic3d-108099,108099,validation,399,primary,1.0
synthetic3d-103646,103646,validation,400,primary,1.0
synthetic3d-106462,106462,validation,401,primary,1.0
synthetic3d-104389,104389,validation,402,primary,1.0
synthetic3d-103956,103956,validation,403,primary,1.0
synthetic3d-103083,103083,validation,404,primary,1.0
synthetic3d-107712,107712,validation,405,primary,1.0
synthetic3d-104341,104341,validation,406,primary,1.0
synthetic3d-108108,108108,validation,407,primary,1.0
synthetic3d-105671,105671,validation,408,primary,1.0
synthetic3d-108808,108808,validation,409,primary,1.0
synthetic3d-107259,107259,validation,410,primary,1.0
synthetic3d-103327,103327,validation,411,primary,1.0
synthetic3d-101378,101378,validation,412,primary,1.0
synthetic3d-104266,104266,validation,413,primary,1.0
synthetic3d-107243,107243,validation,414,primary,1.0
synthetic3d-104086,104086,validation,415,primary,1.0
synthetic3d-107929,107929,validation,416,primary,1.0
synthetic3d-102879,102879,validation,417,primary,1.0
synthetic3d-107177,107177,validation,418,primary,1.0
synthetic3d-101805,101805,validation,419,primary,1.0
synthetic3d-108134,108134,validation,420,primary,1.0
synthetic3d-108291,108291,validation,421,primary,1.0
synthetic3d-103188,103188,validation,422,primary,1.0
synthetic3d-108848,108848,validation,423,primary,1.0
synthetic3d-107076,107076,validation,424,primary,1.0
synthetic3d-104551,104551,validation,425,primary,1.0
synthetic3d-107795,107795,validation,426,primary,1.0
synthetic3d-106164,106164,validation,427,primary,1.0
synthetic3d-107406,107406,validation,428,primary,1.0
synthetic3d-101104,101104,validation,429,primary,1.0
synthetic3d-108449,108449,validation,430,primary,1.0
synthetic3d-104614,104614,validation,431,primary,1.0
synthetic3d-100960,100960,validation,432,primary,1.0
synthetic3d-106400,106400,validation,433,primary,1.0
synthetic3d-107580,107580,validation,434,primary,1.0
synthetic3d-103313,103313,validation,435,primary,1.0
synthetic3d-104834,104834,validation,436,primary,1.0
synthetic3d-102374,102374,validation,437,primary,1.0
synthetic3d-107831,107831,validation,438,primary,1.0
synthetic3d-101057,101057,validation,439,primary,1.0
synthetic3d-104139,104139,validation,440,primary,1.0
synthetic3d-101906,101906,validation,441,primary,1.0
synthetic3d-106180,106180,validation,442,primary,1.0
synthetic3d-106220,106220,validation,443,primary,1.0
synthetic3d-108934,108934,validation,444,primary,1.0
synthetic3d-105697,105697,validation,445,primary,1.0
synthetic3d-103695,103695,validation,446,primary,1.0
synthetic3d-100565,100565,validation,447,primary,1.0
synthetic3d-103513,103513,validation,448,primary,1.0
synthetic3d-105716,105716,validation,449,primary,1.0
synthetic3d-101597,101597,validation,450,primary,1.0
synthetic3d-101762,101762,validation,451,primary,1.0
synthetic3d-105505,105505,validation,452,primary,1.0
synthetic3d-106923,106923,validation,453,primary,1.0
synthetic3d-101353,101353,validation,454,primary,1.0
synthetic3d-101612,101612,validation,455,primary,1.0
synthetic3d-106872,106872,validation,456,primary,1.0
synthetic3d-105109,105109,validation,457,primary,1.0
synthetic3d-103019,103019,validation,458,primary,1.0
synthetic3d-108466,108466,validation,459,primary,1.0
synthetic3d-103217,103217,validation,460,primary,1.0
synthetic3d-102862,102862,validation,461,primary,1.0
synthetic3d-107878,107878,validation,462,primary,1.0
synthetic3d-105442,105442,validation,463,primary,1.0
synthetic3d-104128,104128,validation,464,primary,1.0
synthetic3d-105127,105127,validation,465,primary,1.0
synthetic3d-100700,100700,validation,466,primary,1.0
synthetic3d-108465,108465,validation,467,primary,1.0
synthetic3d-101474,101474,validation,468,primary,1.0
synthetic3d-101345,101345,validation,469,primary,1.0
synthetic3d-108239,108239,validation,470,primary,1.0
synthetic3d-104794,104794,validation,471,primary,1.0
synthetic3d-103782,103782,validation,472,primary,1.0
synthetic3d-108003,108003,validation,473,primary,1.0
synthetic3d-108925,108925,validation,474,primary,1.0
synthetic3d-107830,107830,validation,475,primary,1.0
synthetic3d-103029,103029,validation,476,primary,1.0
synthetic3d-103139,103139,validation,477,primary,1.0
synthetic3d-100539,100539,validation,478,primary,1.0
synthetic3d-105311,105311,validation,479,primary,1.0
synthetic3d-100143,100143,validation,480,primary,1.0
synthetic3d-100912,100912,validation,481,primary,1.0
synthetic3d-102444,102444,validation,482,primary,1.0
synthetic3d-108160,108160,validation,483,primary,1.0
synthetic3d-107463,107463,validation,484,primary,1.0
synthetic3d-105514,105514,validation,485,primary,1.0
synthetic3d-103676,103676,validation,486,primary,1.0
synthetic3d-105690,105690,validation,487,primary,1.0
synthetic3d-108707,108707,validation,488,primary,1.0
synthetic3d-103802,103802,validation,489,primary,1.0
synthetic3d-102549,102549,validation,490,primary,1.0
synthetic3d-107545,107545,validation,491,primary,1.0
synthetic3d-105193,105193,validation,492,primary,1.0
synthetic3d-105693,105693,validation,493,primary,1.0
synthetic3d-103066,103066,validation,494,primary,1.0
synthetic3d-100066,100066,validation,495,primary,1.0
synthetic3d-101751,101751,validation,496,primary,1.0
synthetic3d-106243,106243,validation,497,primary,1.0
synthetic3d-105483,105483,validation,498,primary,1.0
synthetic3d-100633,100633,validation,499,primary,1.0
synthetic3d-105957,105957,validation,500,primary,1.0
synthetic3d-104378,104378,validation,501,primary,1.0
synthetic3d-101594,101594,validation,502,primary,1.0
synthetic3d-107785,107785,validation,503,primary,1.0
synthetic3d-101092,101092,validation,504,primary,1.0
synthetic3d-107221,107221,validation,505,primary,1.0
synthetic3d-108697,108697,validation,506,primary,1.0
synthetic3d-101203,101203,validation,507,primary,1.0
synthetic3d-107541,107541,validation,508,primary,1.0
synthetic3d-108282,108282,validation,509,primary,1.0
synthetic3d-107663,107663,validation,510,primary,1.0
synthetic3d-106347,106347,validation,511,primary,1.0
synthetic3d-101157,101157,validation,512,primary,1.0
synthetic3d-100019,100019,validation,513,primary,1.0
synthetic3d-107279,107279,validation,514,primary,1.0
synthetic3d-102486,102486,validation,515,primary,1.0
synthetic3d-103552,103552,validation,516,primary,1.0
synthetic3d-103970,103970,validation,517,primary,1.0
synthetic3d-106658,106658,validation,518,primary,1.0
synthetic3d-105007,105007,validation,519,primary,1.0
synthetic3d-104825,104825,validation,520,primary,1.0
synthetic3d-100480,100480,validation,521,primary,1.0
synthetic3d-104149,104149,validation,522,primary,1.0
synthetic3d-103310,103310,validation,523,primary,1.0
synthetic3d-101951,101951,validation,524,primary,1.0
synthetic3d-102526,102526,validation,525,primary,1.0
synthetic3d-102863,102863,validation,526,primary,1.0
synthetic3d-105655,105655,validation,527,primary,1.0
synthetic3d-101339,101339,validation,528,primary,1.0
synthetic3d-107185,107185,validation,529,primary,1.0
synthetic3d-100484,100484,validation,530,primary,1.0
synthetic3d-108522,108522,validation,531,primary,1.0
synthetic3d-100354,100354,validation,532,primary,1.0
synthetic3d-102785,102785,validation,533,primary,1.0
synthetic3d-101437,101437,validation,534,primary,1.0
synthetic3d-106639,106639,validation,535,primary,1.0
synthetic3d-102803,102803,validation,536,primary,1.0
synthetic3d-105437,105437,validation,537,primary,1.0
synthetic3d-105884,105884,validation,538,primary,1.0
synthetic3d-105783,105783,validation,539,primary,1.0
synthetic3d-101587,101587,validation,540,primary,1.0
synthetic3d-108889,108889,validation,541,primary,1.0
synthetic3d-106162,106162,validation,542,primary,1.0
synthetic3d-103189,103189,validation,543,primary,1.0
synthetic3d-104384,104384,validation,544,primary,1.0
synthetic3d-101968,101968,validation,545,primary,1.0
synthetic3d-102997,102997,validation,546,primary,1.0
synthetic3d-101268,101268,validation,547,primary,1.0
synthetic3d-100307,100307,validation,548,primary,1.0
synthetic3d-105631,105631,validation,549,primary,1.0
synthetic3d-108644,108644,validation,550,primary,1.0
synthetic3d-103553,103553,validation,551,primary,1.0
synthetic3d-107300,107300,validation,552,primary,1.0
synthetic3d-108039,108039,validation,553,primary,1.0
synthetic3d-106847,106847,validation,554,primary,1.0
synthetic3d-100186,100186,validation,555,primary,1.0
synthetic3d-101851,101851,validation,556,primary,1.0
synthetic3d-107274,107274,validation,557,primary,1.0
synthetic3d-102493,102493,validation,558,primary,1.0
synthetic3d-100101,100101,validation,559,primary,1.0
synthetic3d-100748,100748,validation,560,primary,1.0
synthetic3d-104690,104690,validation,561,primary,1.0
synthetic3d-105781,105781,validation,562,primary,1.0
synthetic3d-101239,101239,validation,563,primary,1.0
synthetic3d-103441,103441,validation,564,primary,1.0
synthetic3d-100071,100071,validation,565,primary,1.0
synthetic3d-101832,101832,validation,566,primary,1.0
synthetic3d-104526,104526,validation,567,primary,1.0
synthetic3d-104323,104323,validation,568,primary,1.0
synthetic3d-101270,101270,validation,569,primary,1.0
synthetic3d-102531,102531,validation,570,primary,1.0
synthetic3d-105362,105362,validation,571,primary,1.0
synthetic3d-103355,103355,validation,572,primary,1.0
synthetic3d-105226,105226,validation,573,primary,1.0
synthetic3d-100433,100433,validation,574,primary,1.0
synthetic3d-102749,102749,validation,575,primary,1.0
synthetic3d-107028,107028,validation,576,primary,1.0
synthetic3d-103575,103575,validation,577,primary,1.0
synthetic3d-101923,101923,validation,578,primary,1.0
synthetic3d-107052,107052,validation,579,primary,1.0
synthetic3d-104998,104998,validation,580,primary,1.0
synthetic3d-103097,103097,validation,581,primary,1.0
synthetic3d-104069,104069,validation,582,primary,1.0
synthetic3d-103941,103941,validation,583,primary,1.0
synthetic3d-106500,106500,validation,584,primary,1.0
synthetic3d-107179,107179,validation,585,primary,1.0
synthetic3d-106310,106310,validation,586,primary,1.0
synthetic3d-102410,102410,validation,587,primary,1.0
synthetic3d-107576,107576,validation,588,primary,1.0
synthetic3d-105787,105787,validation,589,primary,1.0
synthetic3d-108064,108064,validation,590,primary,1.0
synthetic3d-106352,106352,validation,591,primary,1.0
synthetic3d-108130,108130,validation,592,primary,1.0
synthetic3d-103109,103109,validation,593,primary,1.0
synthetic3d-107198,107198,validation,594,primary,1.0
synthetic3d-108871,108871,validation,595,primary,1.0
synthetic3d-103591,103591,validation,596,primary,1.0
synthetic3d-108383,108383,validation,597,primary,1.0
synthetic3d-104717,104717,validation,598,primary,1.0
synthetic3d-107097,107097,validation,599,primary,1.0
synthetic3d-108081,108081,validation,600,primary,1.0
synthetic3d-107132,107132,validation,601,primary,1.0
synthetic3d-103204,103204,validation,602,primary,1.0
synthetic3d-101925,101925,validation,603,primary,1.0
synthetic3d-101349,101349,validation,604,primary,1.0
synthetic3d-101337,101337,validation,605,primary,1.0
synthetic3d-105468,105468,validation,606,primary,1.0
synthetic3d-107947,107947,validation,607,primary,1.0
synthetic3d-101525,101525,validation,608,primary,1.0
synthetic3d-104902,104902,validation,609,primary,1.0
synthetic3d-104920,104920,validation,610,primary,1.0
synthetic3d-101794,101794,validation,611,primary,1.0
synthetic3d-105788,105788,validation,612,primary,1.0
synthetic3d-102482,102482,validation,613,primary,1.0
synthetic3d-107288,107288,validation,614,primary,1.0
synthetic3d-103312,103312,validation,615,primary,1.0
synthetic3d-106679,106679,validation,616,primary,1.0
synthetic3d-103524,103524,validation,617,primary,1.0
synthetic3d-105796,105796,validation,618,primary,1.0
synthetic3d-102283,102283,validation,619,primary,1.0
synthetic3d-106750,106750,validation,620,primary,1.0
synthetic3d-102395,102395,validation,621,primary,1.0
synthetic3d-102771,102771,validation,622,primary,1.0
synthetic3d-106651,106651,validation,623,primary,1.0
synthetic3d-108153,108153,validation,624,primary,1.0
synthetic3d-107714,107714,validation,625,primary,1.0
synthetic3d-100452,100452,validation,626,primary,1.0
synthetic3d-106143,106143,validation,627,primary,1.0
synthetic3d-104818,104818,validation,628,primary,1.0
synthetic3d-100561,100561,validation,629,primary,1.0
synthetic3d-101422,101422,validation,630,primary,1.0
synthetic3d-104317,104317,validation,631,primary,1.0
synthetic3d-105329,105329,validation,632,primary,1.0
synthetic3d-105417,105417,validation,633,primary,1.0
synthetic3d-101940,101940,validation,634,primary,1.0
synthetic3d-103883,103883,validation,635,primary,1.0
synthetic3d-103045,103045,validation,636,primary,1.0
synthetic3d-104372,104372,validation,637,primary,1.0
synthetic3d-108989,108989,validation,638,primary,1.0
synthetic3d-101670,101670,validation,639,primary,1.0
synthetic3d-108760,108760,validation,640,primary,1.0
synthetic3d-107009,107009,validation,641,primary,1.0
synthetic3d-103130,103130,validation,642,primary,1.0
synthetic3d-100366,100366,validation,643,primary,1.0
synthetic3d-105385,105385,validation,644,primary,1.0
synthetic3d-104039,104039,validation,645,primary,1.0
synthetic3d-106498,106498,validation,646,primary,1.0
synthetic3d-108991,108991,validation,647,primary,1.0
synthetic3d-107026,107026,validation,648,primary,1.0
synthetic3d-106156,106156,validation,649,primary,1.0
synthetic3d-103044,103044,validation,650,primary,1.0
synthetic3d-101317,101317,validation,651,primary,1.0
synthetic3d-105399,105399,validation,652,primary,1.0
synthetic3d-102044,102044,validation,653,primary,1.0
synthetic3d-102157,102157,validation,654,primary,1.0
synthetic3d-106584,106584,validation,655,primary,1.0
synthetic3d-103972,103972,validation,656,primary,1.0
synthetic3d-104574,104574,validation,657,primary,1.0
synthetic3d-105200,105200,validation,658,primary,1.0
synthetic3d-104442,104442,validation,659,primary,1.0
synthetic3d-106994,106994,validation,660,primary,1.0
synthetic3d-103380,103380,validation,661,primary,1.0
synthetic3d-104984,104984,validation,662,primary,1.0
synthetic3d-102561,102561,validation,663,primary,1.0
synthetic3d-106725,106725,validation,664,primary,1.0
synthetic3d-108962,108962,validation,665,primary,1.0
synthetic3d-106988,106988,validation,666,primary,1.0
synthetic3d-104267,104267,validation,667,primary,1.0
synthetic3d-100311,100311,validation,668,primary,1.0
synthetic3d-101717,101717,validation,669,primary,1.0
synthetic3d-105415,105415,validation,670,primary,1.0
synthetic3d-106778,106778,validation,671,primary,1.0
synthetic3d-101035,101035,validation,672,primary,1.0
synthetic3d-101342,101342,validation,673,primary,1.0
synthetic3d-107071,107071,validation,674,primary,1.0
synthetic3d-103296,103296,validation,675,primary,1.0
synthetic3d-102169,102169,validation,676,primary,1.0
synthetic3d-101084,101084,validation,677,primary,1.0
synthetic3d-107290,107290,validation,678,primary,1.0
synthetic3d-108126,108126,validation,679,primary,1.0
synthetic3d-104699,104699,validation,680,primary,1.0
synthetic3d-107595,107595,validation,681,primary,1.0
synthetic3d-102275,102275,validation,682,primary,1.0
synthetic3d-106676,106676,validation,683,primary,1.0
synthetic3d-100914,100914,validation,684,primary,1.0
synthetic3d-108528,108528,validation,685,primary,1.0
synthetic3d-107073,107073,validation,686,primary,1.0
synthetic3d-106167,106167,validation,687,primary,1.0
synthetic3d-103526,103526,validation,688,primary,1.0
synthetic3d-108180,108180,validation,689,primary,1.0
synthetic3d-100335,100335,validation,690,primary,1.0
synthetic3d-104144,104144,validation,691,primary,1.0
synthetic3d-101606,101606,validation,692,primary,1.0
synthetic3d-107953,107953,validation,693,primary,1.0
synthetic3d-103681,103681,validation,694,primary,1.0
synthetic3d-106777,106777,validation,695,primary,1.0
synthetic3d-104790,104790,validation,696,primary,1.0
synthetic3d-103887,103887,validation,697,primary,1.0
synthetic3d-108961,108961,validation,698,primary,1.0
synthetic3d-108630,108630,validation,699,primary,1.0
synthetic3d-104623,104623,validation,700,primary,1.0
synthetic3d-103136,103136,validation,701,primary,1.0
synthetic3d-103132,103132,validation,702,primary,1.0
synthetic3d-108737,108737,validation,703,primary,1.0
synthetic3d-103967,103967,validation,704,primary,1.0
synthetic3d-104288,104288,validation,705,primary,1.0
synthetic3d-100651,100651,validation,706,primary,1.0
synthetic3d-107223,107223,validation,707,primary,1.0
synthetic3d-107763,107763,validation,708,primary,1.0
synthetic3d-100032,100032,validation,709,primary,1.0
synthetic3d-107621,107621,validation,710,primary,1.0
synthetic3d-101724,101724,validation,711,primary,1.0
synthetic3d-103580,103580,validation,712,primary,1.0
synthetic3d-103711,103711,validation,713,primary,1.0
synthetic3d-103068,103068,validation,714,primary,1.0
synthetic3d-100146,100146,validation,715,primary,1.0
synthetic3d-106617,106617,validation,716,primary,1.0
synthetic3d-100826,100826,validation,717,primary,1.0
synthetic3d-101330,101330,validation,718,primary,1.0
synthetic3d-108964,108964,validation,719,primary,1.0
synthetic3d-100915,100915,validation,720,primary,1.0
synthetic3d-107053,107053,validation,721,primary,1.0
synthetic3d-108749,108749,validation,722,primary,1.0
synthetic3d-106477,106477,validation,723,primary,1.0
synthetic3d-101288,101288,validation,724,primary,1.0
synthetic3d-104276,104276,validation,725,primary,1.0
synthetic3d-104617,104617,validation,726,primary,1.0
synthetic3d-107583,107583,validation,727,primary,1.0
synthetic3d-104752,104752,validation,728,primary,1.0
synthetic3d-104176,104176,validation,729,primary,1.0
synthetic3d-100730,100730,validation,730,primary,1.0
synthetic3d-107193,107193,validation,731,primary,1.0
synthetic3d-100939,100939,validation,732,primary,1.0
synthetic3d-103868,103868,validation,733,primary,1.0
synthetic3d-100594,100594,validation,734,primary,1.0
synthetic3d-108758,108758,validation,735,primary,1.0
synthetic3d-105699,105699,validation,736,primary,1.0
synthetic3d-100398,100398,validation,737,primary,1.0
synthetic3d-105198,105198,validation,738,primary,1.0
synthetic3d-101296,101296,validation,739,primary,1.0
synthetic3d-103411,103411,validation,740,primary,1.0
synthetic3d-104620,104620,validation,741,primary,1.0
synthetic3d-108467,108467,validation,742,primary,1.0
synthetic3d-100581,100581,validation,743,primary,1.0
synthetic3d-101827,101827,validation,744,primary,1.0
synthetic3d-102748,102748,validation,745,primary,1.0
synthetic3d-101652,101652,validation,746,primary,1.0
synthetic3d-104012,104012,validation,747,primary,1.0
synthetic3d-107460,107460,validation,748,primary,1.0
synthetic3d-104927,104927,validation,749,primary,1.0
synthetic3d-107657,107657,validation,750,primary,1.0
synthetic3d-107781,107781,validation,751,primary,1.0
synthetic3d-107204,107204,validation,752,primary,1.0
synthetic3d-102281,102281,validation,753,primary,1.0
synthetic3d-101874,101874,validation,754,primary,1.0
synthetic3d-107792,107792,validation,755,primary,1.0
synthetic3d-104157,104157,validation,756,primary,1.0
synthetic3d-101887,101887,validation,757,primary,1.0
synthetic3d-105893,105893,validation,758,primary,1.0
synthetic3d-108082,108082,validation,759,primary,1.0
synthetic3d-103326,103326,validation,760,primary,1.0
synthetic3d-106999,106999,validation,761,primary,1.0
synthetic3d-108224,108224,validation,762,primary,1.0
synthetic3d-108265,108265,validation,763,primary,1.0
synthetic3d-101929,101929,validation,764,primary,1.0
synthetic3d-103912,103912,validation,765,primary,1.0
synthetic3d-105918,105918,validation,766,primary,1.0
synthetic3d-104427,104427,validation,767,primary,1.0
synthetic3d-107152,107152,validation,768,primary,1.0
synthetic3d-102746,102746,validation,769,primary,1.0
synthetic3d-100025,100025,validation,770,primary,1.0
synthetic3d-102798,102798,validation,771,primary,1.0
synthetic3d-100689,100689,validation,772,primary,1.0
synthetic3d-108919,108919,validation,773,primary,1.0
synthetic3d-101012,101012,validation,774,primary,1.0
synthetic3d-101000,101000,validation,775,primary,1.0
synthetic3d-108131,108131,validation,776,primary,1.0
synthetic3d-105253,105253,validation,777,primary,1.0
synthetic3d-102935,102935,validation,778,primary,1.0
synthetic3d-104955,104955,validation,779,primary,1.0
synthetic3d-102766,102766,validation,780,primary,1.0
synthetic3d-100431,100431,validation,781,primary,1.0
synthetic3d-106132,106132,validation,782,primary,1.0
synthetic3d-107467,107467,validation,783,primary,1.0
synthetic3d-106200,106200,validation,784,primary,1.0
synthetic3d-104590,104590,validation,785,primary,1.0
synthetic3d-105064,105064,validation,786,primary,1.0
synthetic3d-106579,106579,validation,787,primary,1.0
synthetic3d-106033,106033,validation,788,primary,1.0
synthetic3d-107799,107799,validation,789,primary,1.0
synthetic3d-102848,102848,validation,790,primary,1.0
synthetic3d-102922,102922,validation,791,primary,1.0
synthetic3d-103183,103183,validation,792,primary,1.0
synthetic3d-101657,101657,validation,793,primary,1.0
synthetic3d-106550,106550,validation,794,primary,1.0
synthetic3d-107235,107235,validation,795,primary,1.0
synthetic3d-103759,103759,validation,796,primary,1.0
synthetic3d-105648,105648,validation,797,primary,1.0
synthetic3d-103073,103073,validation,798,primary,1.0
synthetic3d-105588,105588,validation,799,primary,1.0
synthetic3d-102039,102039,validation,800,primary,1.0
synthetic3d-105907,105907,validation,801,primary,1.0
synthetic3d-101507,101507,validation,802,primary,1.0
synthetic3d-102707,102707,validation,803,primary,1.0
synthetic3d-107800,107800,validation,804,primary,1.0
synthetic3d-102040,102040,validation,805,primary,1.0
synthetic3d-100543,100543,validation,806,primary,1.0
synthetic3d-102839,102839,validation,807,primary,1.0
synthetic3d-102435,102435,validation,808,primary,1.0
synthetic3d-102301,102301,validation,809,primary,1.0
synthetic3d-101924,101924,validation,810,primary,1.0
synthetic3d-106507,106507,validation,811,primary,1.0
synthetic3d-102547,102547,validation,812,primary,1.0
synthetic3d-100557,100557,validation,813,primary,1.0
synthetic3d-105556,105556,validation,814,primary,1.0
synthetic3d-108888,108888,validation,815,primary,1.0
synthetic3d-104152,104152,validation,816,primary,1.0
synthetic3d-105335,105335,validation,817,primary,1.0
synthetic3d-104101,104101,validation,818,primary,1.0
synthetic3d-107498,107498,validation,819,primary,1.0
synthetic3d-106575,106575,validation,820,primary,1.0
synthetic3d-108302,108302,validation,821,primary,1.0
synthetic3d-108433,108433,validation,822,primary,1.0
synthetic3d-104204,104204,validation,823,primary,1.0
synthetic3d-106222,106222,validation,824,primary,1.0
synthetic3d-101890,101890,validation,825,primary,1.0
synthetic3d-105968,105968,validation,826,primary,1.0
synthetic3d-106523,106523,validation,827,primary,1.0
synthetic3d-102198,102198,validation,828,primary,1.0
synthetic3d-104026,104026,validation,829,primary,1.0
synthetic3d-106371,106371,validation,830,primary,1.0
synthetic3d-102594,102594,validation,831,primary,1.0
synthetic3d-108615,108615,validation,832,primary,1.0
synthetic3d-100476,100476,validation,833,primary,1.0
synthetic3d-100086,100086,validation,834,primary,1.0
synthetic3d-106253,106253,validation,835,primary,1.0
synthetic3d-104142,104142,validation,836,primary,1.0
synthetic3d-107420,107420,validation,837,primary,1.0
synthetic3d-103195,103195,validation,838,primary,1.0
synthetic3d-103298,103298,validation,839,primary,1.0
synthetic3d-100548,100548,validation,840,primary,1.0
synthetic3d-108604,108604,validation,841,primary,1.0
synthetic3d-103120,103120,validation,842,primary,1.0
synthetic3d-104555,104555,validation,843,primary,1.0
synthetic3d-101888,101888,validation,844,primary,1.0
synthetic3d-106534,106534,validation,845,primary,1.0
synthetic3d-104163,104163,validation,846,primary,1.0
synthetic3d-108627,108627,validation,847,primary,1.0
synthetic3d-102391,102391,validation,848,primary,1.0
synthetic3d-106860,106860,validation,849,primary,1.0
synthetic3d-105615,105615,validation,850,primary,1.0
synthetic3d-100270,100270,validation,851,primary,1.0
synthetic3d-106061,106061,validation,852,primary,1.0
synthetic3d-102821,102821,validation,853,primary,1.0
synthetic3d-101581,101581,validation,854,primary,1.0
synthetic3d-103582,103582,validation,855,primary,1.0
synthetic3d-104867,104867,validation,856,primary,1.0
synthetic3d-104416,104416,validation,857,primary,1.0
synthetic3d-103595,103595,validation,858,primary,1.0
synthetic3d-106141,106141,validation,859,primary,1.0
synthetic3d-100193,100193,validation,860,primary,1.0
synthetic3d-103559,103559,validation,861,primary,1.0
synthetic3d-106925,106925,validation,862,primary,1.0
synthetic3d-101189,101189,validation,863,primary,1.0
synthetic3d-102875,102875,validation,864,primary,1.0
synthetic3d-103530,103530,validation,865,primary,1.0
synthetic3d-106910,106910,validation,866,primary,1.0
synthetic3d-105168,105168,validation,867,primary,1.0
synthetic3d-102038,102038,validation,868,primary,1.0
synthetic3d-102817,102817,validation,869,primary,1.0
synthetic3d-106091,106091,validation,870,primary,1.0
synthetic3d-103697,103697,validation,871,primary,1.0
synthetic3d-104871,104871,validation,872,primary,1.0
synthetic3d-102640,102640,validation,873,primary,1.0
synthetic3d-101970,101970,validation,874,primary,1.0
synthetic3d-101987,101987,validation,875,primary,1.0
synthetic3d-103988,103988,validation,876,primary,1.0
